wine_id;alcohol;density;pH;quality
3957;9.9;0.9936;3.06;6
3958;10.7;0.99126;3.02;6
3959;12.0;0.99044;2.94;6
3960;12.2;0.99123;2.97;8
3961;12.4;0.99123;2.99;8
3962;12.4;0.9916;3.0;8
3963;10.3;0.9959;3.02;6
3964;10.5;0.9931;3.3;5
3965;9.5;0.99422;3.1;6
3966;10.5;0.99194;3.0;4
3967;12.3;0.98926;3.24;6
3968;11.9;0.99306;2.93;6
3969;9.8;0.99164;3.25;5
3970;11.4;0.98988;3.14;7
3971;11.0;0.99268;3.21;6
3972;10.8;0.99373;3.06;4
3973;12.8;0.98939;3.24;7
3974;11.0;0.99318;3.11;8
3975;10.2;0.99196;3.15;5
3976;12.5;0.98952;3.32;7
3977;11.6;0.9911;3.06;6
3978;11.0;0.99111;3.26;5
3979;10.9;0.99321;3.14;6
3980;11.0;0.99326;2.97;7
3981;12.5;0.99124;2.96;6
3982;12.0;0.99214;3.18;7
3983;12.4;0.9897;3.14;7
3984;12.8;0.98915;3.22;7
3985;9.1;0.99692;3.33;5
3986;12.4;0.991;3.11;7
3987;12.9;0.9913;3.15;7
3988;10.9;0.99234;3.09;6
3989;10.8;0.99402;3.53;5
3990;10.6;0.99678;3.11;5
3991;9.0;0.99458;3.13;5
3992;12.0;0.99452;3.04;6
3993;11.8;0.99033;3.25;5
3994;10.6;0.9927;3.01;6
3995;12.3;0.99002;3.34;6
3996;11.5;0.99057;3.19;6
3997;11.1;0.99127;2.97;5
3998;9.9;0.9927;3.0;4
3999;12.8;0.98938;3.27;7
4000;12.9;0.99001;2.93;5
4001;12.9;0.99386;3.1;6
4002;12.0;0.9899;3.01;6
4003;11.2;0.9913;3.22;6
4004;13.3;0.98916;3.11;7
4005;9.9;0.99276;3.34;6
4006;9.5;0.99586;3.11;6
4007;9.4;0.99556;3.12;6
4008;11.0;0.99158;3.48;7
4009;9.4;0.99548;2.96;6
4010;11.5;0.99206;2.98;6
4011;12.5;0.99412;3.14;5
4012;11.9;0.99364;3.18;6
4013;10.4;0.99338;3.26;6
4014;12.5;0.99123;3.11;6
4015;11.0;0.99216;3.18;7
4016;9.8;0.99328;3.09;5
4017;12.3;0.99031;3.1;7
4018;11.0;0.9908;3.18;6
4019;12.6;0.98871;3.1;7
4020;11.6;0.99119;3.31;6
4021;13.4;0.99146;3.19;7
4022;11.5;0.99245;3.18;6
4023;11.6;0.99116;3.04;6
4024;11.1;0.9921;3.18;7
4025;11.3;0.99162;3.06;6
4026;9.9;0.99632;3.08;6
4027;12.6;0.99082;3.06;8
4028;11.8;0.9905;3.3;8
4029;11.4;0.99177;3.03;5
4030;9.2;0.9986;3.1;6
4031;13.0;0.98923;3.21;5
4032;9.3;1.00014;3.1;7
4033;12.6;0.99026;3.22;8
4034;9.6;0.99358;3.34;6
4035;8.0;0.99688;3.42;3
4036;11.8;0.99407;3.11;6
4037;10.2;0.99226;3.21;6
4038;12.7;0.99097;3.32;6
4039;9.4;0.9976;3.31;5
4040;10.2;0.99166;3.1;5
4041;12.0;0.99184;3.28;7
4042;11.3;0.99135;3.08;7
4043;11.8;0.99074;3.32;7
4044;10.9;0.99193;3.45;5
4045;9.8;0.99226;3.14;4
4046;12.2;0.99142;3.23;8
4047;11.1;0.99091;3.23;7
4048;11.4;0.99134;3.06;6
4049;12.8;0.98964;3.13;6
4050;10.1;0.99229;3.07;7
4051;9.4;0.99396;2.93;6
4052;12.2;0.99148;2.91;6
4053;10.9;0.9913;3.07;7
4054;10.9;0.99126;3.06;7
4055;9.4;0.99562;3.14;5
4056;11.4;0.99128;3.08;5
4057;12.9;0.98896;3.17;8
4058;9.4;0.99558;3.14;5
4059;12.0;0.98961;2.91;7
4060;10.1;0.99338;3.38;6
4061;9.2;0.99572;3.17;5
4062;11.8;0.99056;3.34;6
4063;12.3;0.99146;3.0;7
4064;12.3;0.99172;3.13;6
4065;13.5;0.99012;3.27;7
4066;12.8;0.98912;3.29;7
4067;12.8;0.98902;3.04;7
4068;11.0;0.99395;2.9;3
4069;10.6;0.99539;3.2;6
4070;12.4;0.99129;3.16;7
4071;12.9;0.98956;3.22;7
4072;11.1;0.9916;3.54;7
4073;12.9;0.98889;3.08;7
4074;11.8;0.99012;3.1;7
4075;9.1;0.99833;3.23;6
4076;12.7;0.98853;3.09;7
4077;12.0;0.98942;3.16;6
4078;11.2;0.99266;3.24;6
4079;12.4;0.98962;3.19;7
4080;10.4;0.99168;3.5;5
4081;10.4;0.9968;3.06;5
4082;12.7;0.98934;3.29;6
4083;12.5;0.98995;3.48;7
4084;12.0;0.991;3.14;6
4085;11.6;0.99152;3.16;6
4086;12.6;0.99048;3.12;7
4087;10.2;0.99204;3.15;5
4088;10.4;0.99202;3.43;7
4089;11.5;0.9906;3.3;5
4090;11.0;0.99091;3.02;6
4091;10.1;0.99472;3.11;6
4092;10.5;0.99452;3.08;6
4093;12.1;0.99177;3.23;7
4094;9.9;0.9934;3.18;6
4095;11.4;0.99082;3.05;6
4096;9.5;0.99784;3.0;6
4097;10.9;0.99665;3.17;6
4098;9.5;0.99422;3.08;6
4099;12.6;0.98999;3.32;6
4100;11.1;0.99254;3.18;5
4101;9.5;0.99782;3.0;7
4102;10.6;0.9952;3.13;6
4103;10.6;0.99519;3.12;6
4104;10.8;0.99384;3.15;6
4105;9.9;0.99596;3.34;6
4106;11.3;0.9935;3.08;6
4107;12.6;0.98862;3.22;6
4108;12.5;0.99151;2.96;6
4109;12.4;0.9922;3.02;6
4110;11.8;0.99426;3.31;7
4111;12.2;0.99168;3.18;6
4112;10.7;0.99556;3.19;6
4113;11.3;0.99356;3.17;7
4114;11.3;0.99072;3.05;7
4115;11.5;0.98954;3.14;6
4116;12.3;0.99076;2.98;7
4117;12.2;0.9889;2.97;6
4118;13.2;0.98794;3.08;6
4119;10.2;0.99207;3.13;6
4120;11.5;0.99355;3.05;7
4121;11.0;0.99336;3.47;6
4122;13.2;0.98882;2.98;7
4123;10.2;0.997;3.25;6
4124;11.4;0.99174;3.0;6
4125;12.5;0.99042;3.16;8
4126;9.2;0.9984;3.01;5
4127;12.1;0.99111;3.28;7
4128;10.7;0.9933;3.1;7
4129;11.2;0.99316;3.38;6
4130;10.6;0.9946;3.25;6
4131;11.8;0.99;3.06;6
4132;12.6;0.99016;2.95;6
4133;12.8;0.99381;3.13;7
4134;12.3;0.99144;3.0;6
4135;12.3;0.99139;2.99;8
4136;12.4;0.9919;2.98;6
4137;12.3;0.99192;2.93;6
4138;9.1;0.99576;3.2;5
4139;9.1;0.9958;3.2;5
4140;10.6;0.9951;3.1;6
4141;10.3;0.99304;3.19;6
4142;9.5;0.99657;3.39;5
4143;11.1;0.99268;3.25;6
4144;10.8;0.99392;3.12;6
4145;11.2;0.99242;2.94;5
4146;11.4;0.9925;2.87;5
4147;11.2;0.99092;3.21;6
4148;10.2;0.99137;3.19;6
4149;10.2;0.99642;3.12;6
4150;11.0;0.9916;3.37;3
4151;11.5;0.99458;3.15;7
4152;9.8;0.99373;3.05;6
4153;10.1;0.99586;3.11;6
4154;8.8;0.99942;2.95;6
4155;12.7;0.9895;3.39;7
4156;9.8;0.9963;3.1;6
4157;12.9;0.9892;3.16;4
4158;8.5;1.00196;3.01;5
4159;12.7;0.99036;3.24;8
4160;13.1;0.989;2.98;8
4161;9.1;0.99947;3.35;5
4162;12.5;0.9916;3.36;6
4163;9.1;0.99945;3.34;6
4164;11.2;0.99375;3.33;6
4165;9.1;0.99946;3.34;6
4166;11.5;0.99153;3.24;5
4167;12.9;0.98834;3.05;7
4168;12.5;0.99138;2.95;6
4169;12.3;0.98928;3.25;6
4170;11.4;0.99246;3.1;6
4171;9.4;0.99576;3.22;5
4172;9.1;0.99956;3.11;5
4173;12.0;0.99026;3.16;5
4174;11.1;0.99174;3.18;5
4175;11.8;0.99058;3.1;7
4176;11.4;0.9905;3.24;6
4177;9.1;0.99956;3.11;5
4178;12.1;0.99192;3.19;8
4179;10.4;0.99554;3.15;6
4180;9.2;0.99536;3.12;6
4181;13.0;0.99056;3.29;7
4182;11.5;0.99112;2.93;7
4183;10.0;0.99616;3.23;5
4184;11.1;0.99266;3.25;6
4185;12.4;0.98918;3.26;5
4186;12.2;0.98926;2.9;6
4187;10.6;0.99114;3.06;5
4188;11.1;0.9912;3.41;7
4189;13.9;0.98936;3.36;7
4190;9.2;0.9983;2.99;6
4191;10.5;0.99532;2.98;6
4192;11.3;0.99189;3.04;8
4193;12.9;0.99;3.24;6
4194;12.9;0.98914;3.26;7
4195;9.6;0.99537;3.12;5
4196;12.9;0.99;3.25;6
4197;8.8;0.99742;3.04;5
4198;13.2;0.98884;3.23;8
4199;10.5;0.99284;3.3;6
4200;12.6;0.99026;3.2;8
4201;9.5;0.99297;3.05;6
4202;9.8;0.99711;3.31;6
4203;13.4;0.98934;3.04;8
4204;11.8;0.9913;3.05;7
4205;13.1;0.98964;3.22;7
4206;10.4;0.992;3.26;5
4207;13.4;0.98944;3.22;8
4208;13.0;0.99031;3.06;7
4209;10.2;0.99393;3.11;7
4210;11.7;0.9904;3.07;6
4211;11.7;0.99088;3.03;6
4212;11.4;0.99254;3.04;8
4213;11.2;0.99158;3.09;6
4214;13.0;0.99408;3.19;7
4215;10.9;0.99473;3.34;6
4216;11.6;0.98998;3.14;7
4217;11.3;0.99146;3.3;7
4218;12.0;0.99742;3.29;6
4219;10.5;0.99273;3.38;6
4220;13.1;0.98922;3.31;7
4221;9.1;0.99869;3.14;5
4222;13.4;0.9896;3.18;7
4223;11.5;0.99108;3.33;7
4224;11.2;0.99134;3.38;7
4225;10.9;0.99385;3.36;6
4226;13.5;0.98936;3.19;7
4227;9.9;0.99606;3.17;6
4228;10.5;0.99508;2.98;6
4229;11.7;0.99038;3.18;7
4230;11.0;0.99158;3.49;6
4231;13.0;0.9932;2.99;6
4232;13.6;0.99164;2.93;6
4233;12.3;0.98987;3.08;7
4234;13.3;0.98947;3.25;7
4235;13.7;0.98819;3.08;7
4236;11.1;0.99133;3.19;5
4237;13.4;0.99143;3.23;7
4238;9.1;0.99571;3.05;5
4239;11.3;0.99139;3.31;7
4240;9.4;0.99537;3.2;5
4241;11.6;0.99186;3.37;6
4242;12.4;0.98984;3.01;6
4243;9.8;0.9963;3.11;6
4244;11.1;0.99312;3.09;4
4245;13.1;0.9897;3.26;7
4246;9.7;0.9955;3.14;5
4247;9.2;0.99528;3.15;5
4248;11.7;0.99279;3.1;6
4249;10.6;0.99704;3.14;6
4250;10.9;0.9914;3.1;6
4251;10.1;0.99224;3.23;5
4252;12.2;0.99074;3.17;7
4253;12.7;0.98892;3.03;6
4254;13.0;0.98959;2.98;6
4255;11.2;0.99212;3.16;6
4256;9.4;0.99576;3.2;6
4257;11.0;0.9919;3.41;6
4258;9.2;1.00037;3.1;6
4259;9.2;1.00037;3.1;6
4260;12.3;0.992;3.22;6
4261;10.0;0.99218;3.04;6
4262;9.0;0.99855;3.24;6
4263;11.1;0.99062;2.92;6
4264;9.9;0.99362;3.06;6
4265;12.2;0.99324;3.66;7
4266;11.8;0.99098;3.01;4
4267;12.9;0.99036;3.11;6
4268;9.0;0.99398;2.86;5
4269;12.4;0.9903;3.01;6
4270;11.2;0.99406;2.99;6
4271;12.6;0.9906;3.0;6
4272;11.5;0.99089;3.12;6
4273;11.3;0.99096;3.07;7
4274;10.5;0.9936;3.32;4
4275;11.9;0.9911;3.15;6
4276;10.1;0.99396;3.18;6
4277;11.0;0.99089;3.15;7
4278;10.6;0.9968;3.14;5
4279;11.3;0.99138;3.04;7
4280;11.2;0.99098;3.1;4
4281;11.5;0.99238;2.94;7
4282;11.1;0.99244;2.92;5
4283;12.8;0.99176;3.14;7
4284;12.3;0.98993;3.3;6
4285;10.4;0.9929;3.26;6
4286;11.7;0.98988;3.16;7
4287;10.7;0.992;3.35;7
4288;9.5;0.99784;2.85;6
4289;12.0;0.99006;3.18;7
4290;10.8;0.99211;3.31;5
4291;10.7;0.99202;3.35;7
4292;10.7;0.992;3.35;7
4293;10.7;0.99332;3.12;7
4294;12.1;0.98958;3.12;7
4295;11.9;0.98939;3.0;7
4296;10.8;0.99492;3.18;6
4297;12.3;0.99043;3.59;7
4298;9.4;0.99787;3.3;6
4299;9.9;0.99654;3.2;6
4300;10.4;0.99304;3.35;7
4301;10.4;0.9952;3.35;6
4302;12.6;0.99165;3.15;7
4303;12.5;0.9892;2.93;6
4304;9.4;0.99628;3.04;5
4305;9.2;0.99604;3.11;5
4306;11.2;0.99164;3.27;6
4307;9.2;0.998;2.91;6
4308;10.8;0.99226;3.27;6
4309;12.5;0.98914;2.96;6
4310;9.3;0.99794;3.0;5
4311;11.4;0.99048;3.21;5
4312;10.0;0.99726;3.04;7
4313;10.6;1.00295;3.06;6
4314;10.7;0.99278;3.07;7
4315;12.8;0.99054;3.19;7
4316;9.5;0.99459;3.24;5
4317;9.5;0.99459;3.24;6
4318;9.5;0.9946;3.24;6
4319;10.8;0.99362;3.06;6
4320;8.8;0.99966;3.2;6
4321;11.0;0.99442;3.08;7
4322;12.4;0.98918;3.29;6
4323;11.3;0.99089;3.25;7
4324;11.2;0.99474;3.12;7
4325;12.5;0.99008;3.24;7
4326;10.0;0.99348;3.12;6
4327;11.0;0.99283;3.12;6
4328;10.5;0.99398;3.16;6
4329;11.4;0.9908;3.12;7
4330;11.3;0.99165;3.16;6
4331;12.2;0.99076;2.97;7
4332;12.6;0.98942;2.9;7
4333;11.1;0.99244;2.9;5
4334;12.3;0.99058;3.26;6
4335;10.4;0.99255;2.92;4
4336;8.8;0.99916;3.13;6
4337;9.5;0.99306;3.27;6
4338;10.4;0.99498;3.42;6
4339;13.0;0.99;3.11;7
4340;12.2;0.99338;3.16;7
4341;10.5;0.99456;3.03;8
4342;10.8;0.9926;3.33;7
4343;13.2;0.98856;3.2;8
4344;13.0;0.98946;3.16;8
4345;10.0;0.99346;3.5;6
4346;10.4;0.99268;3.42;4
4347;12.4;0.98944;3.16;6
4348;12.9;0.98976;3.27;8
4349;10.5;0.99523;3.02;7
4350;11.2;0.99402;3.07;5
4351;12.7;0.98916;3.41;7
4352;9.4;0.99655;3.14;6
4353;12.9;0.99071;3.03;7
4354;13.0;0.98889;2.96;8
4355;13.6;0.98742;3.31;7
4356;9.1;0.99336;3.32;5
4357;10.4;0.992;3.25;6
4358;13.6;0.98742;3.31;7
4359;12.2;0.99275;3.28;6
4360;8.7;1.00044;3.1;5
4361;10.5;0.99444;3.04;7
4362;10.2;0.99742;3.24;6
4363;12.5;0.99228;3.06;8
4364;11.3;0.99058;3.11;7
4365;12.6;0.99164;3.13;7
4366;9.8;0.99438;3.09;5
4367;10.8;0.99402;3.15;5
4368;12.5;0.99128;3.32;6
4369;11.5;0.991;3.3;7
4370;11.4;0.9931;2.98;6
4371;11.0;0.99112;3.17;6
4372;10.2;0.99742;3.24;6
4373;11.6;0.98961;3.06;6
4374;10.1;0.99344;3.1;5
4375;9.2;0.99904;3.06;5
4376;9.1;0.99884;3.05;6
4377;11.7;0.98949;2.96;6
4378;12.6;0.99014;3.23;6
4379;9.0;0.99786;2.86;5
4380;10.1;0.99206;3.12;5
4381;13.6;0.98722;3.3;5
4382;9.2;0.99666;3.09;5
4383;8.8;0.99754;3.12;5
4384;10.0;0.99272;2.83;4
4385;9.1;0.99712;3.47;6
4386;11.2;0.99104;3.04;5
4387;9.2;0.99373;3.11;6
4388;9.5;0.9956;3.18;5
4389;11.9;0.99095;3.35;7
4390;9.8;0.99382;3.11;5
4391;9.8;0.99382;3.11;5
4392;10.8;0.99299;3.36;7
4393;11.3;0.99048;3.37;6
4394;12.1;0.99254;3.17;6
4395;11.3;0.9902;3.38;7
4396;13.5;0.99012;3.36;7
4397;10.3;0.99293;3.28;5
4398;9.0;1.00022;3.11;6
4399;11.6;0.99382;3.08;6
4400;12.5;0.98954;3.21;6
4401;8.6;0.99936;3.39;5
4402;13.4;0.9884;3.19;6
4403;12.7;0.99144;3.22;4
4404;9.2;0.99324;2.97;5
4405;10.2;0.99174;3.32;6
4406;9.0;0.99792;2.96;7
4407;11.9;0.99043;3.02;5
4408;9.0;0.99654;2.89;6
4409;9.0;0.99758;3.3;5
4410;11.0;0.99374;3.43;6
4411;10.0;0.99243;3.28;5
4412;10.7;0.99216;3.29;5
4413;10.7;0.99215;3.29;5
4414;13.4;0.98953;3.39;8
4415;11.0;0.99278;2.99;6
4416;11.0;0.99186;2.99;6
4417;11.1;0.99072;3.16;7
4418;10.9;0.99244;2.79;5
4419;11.5;0.99084;3.03;5
4420;9.4;0.99754;3.08;5
4421;10.6;0.99567;3.17;6
4422;12.0;0.99094;3.03;4
4423;10.2;0.99532;3.14;6
4424;13.5;0.9874;3.26;5
4425;9.7;0.99794;3.31;5
4426;12.2;0.99122;3.24;6
4427;12.3;0.99226;3.11;5
4428;11.4;0.99099;3.42;7
4429;12.7;0.99134;3.2;7
4430;10.8;0.99338;3.13;6
4431;11.0;0.9938;3.08;6
4432;9.5;0.9955;3.18;5
4433;10.1;0.99776;3.2;6
4434;13.2;0.98964;3.46;7
4435;8.8;0.99808;3.02;5
4436;9.5;0.99551;3.18;5
4437;9.5;0.99548;3.18;5
4438;9.5;0.99541;3.16;6
4439;9.5;0.99536;3.18;5
4440;10.4;0.99524;3.03;6
4441;9.9;0.9961;3.14;6
4442;10.0;0.99224;3.22;5
4443;9.4;0.99702;3.17;6
4444;9.3;0.99657;3.03;5
4445;10.9;0.99176;3.05;5
4446;11.4;0.99166;3.2;5
4447;10.3;0.99242;2.99;5
4448;11.0;0.99109;3.02;6
4449;10.8;0.99278;2.99;6
4450;10.2;0.99358;2.96;5
4451;10.2;0.99358;2.96;6
4452;10.5;0.99705;3.24;3
4453;11.1;0.9912;3.13;5
4454;10.3;0.99677;3.22;5
4455;12.9;0.99172;3.28;7
4456;9.9;0.9953;3.12;5
4457;11.3;0.99186;3.24;6
4458;11.5;0.99188;3.38;6
4459;10.7;0.99158;3.0;5
4460;10.4;0.99522;3.03;6
4461;12.5;0.99176;3.17;6
4462;9.5;0.99558;3.19;5
4463;11.3;0.9911;3.05;7
4464;13.0;0.99016;3.26;6
4465;11.5;0.98956;3.22;5
4466;13.2;0.99062;3.15;7
4467;11.5;0.99274;3.46;7
4468;9.6;0.993;2.83;5
4469;9.7;0.9978;3.15;6
4470;9.2;0.9946;3.14;5
4471;8.4;0.99429;3.16;5
4472;12.4;0.99002;3.0;6
4473;11.7;0.9909;3.14;6
4474;11.0;0.99294;2.96;6
4475;11.9;0.99044;2.97;6
4476;13.2;0.98958;3.2;7
4477;9.1;0.9986;3.26;5
4478;12.6;0.99262;3.34;6
4479;10.5;0.99212;3.17;6
4480;10.6;0.99628;3.23;5
4481;13.7;0.98913;3.41;7
4482;12.0;0.99021;3.36;6
4483;12.5;0.99198;3.4;7
4484;12.1;0.99226;3.55;6
4485;11.3;0.99159;3.21;6
4486;10.3;0.99224;3.46;6
4487;12.7;0.99068;3.27;6
4488;9.2;0.99587;3.12;5
4489;9.5;0.99728;3.1;6
4490;10.1;0.99364;3.16;6
4491;13.0;0.99018;3.25;7
4492;13.1;0.98968;3.24;6
4493;11.0;0.99178;3.1;6
4494;9.4;0.9961;3.08;6
4495;10.2;0.99534;3.16;6
4496;8.6;0.99864;3.06;4
4497;9.0;0.99776;2.91;5
4498;9.6;0.99545;3.13;5
4499;9.9;0.99299;3.29;7
4500;10.5;0.99665;3.2;5
4501;11.4;0.99069;3.15;5
4502;9.4;0.99692;3.18;5
4503;11.1;0.99324;3.12;4
4504;8.9;0.99896;3.1;6
4505;10.8;0.99226;3.15;5
4506;12.2;0.99226;3.06;6
4507;12.5;0.99076;3.13;6
4508;10.8;0.9951;3.16;6
4509;11.4;0.99234;2.99;6
4510;10.6;0.99368;3.18;5
4511;9.2;0.9937;3.01;5
4512;12.2;0.99151;3.24;6
4513;12.3;0.99021;3.26;6
4514;10.4;0.99479;3.23;6
4515;10.4;0.9954;2.99;6
4516;11.0;0.99176;3.07;7
4517;13.5;0.99246;3.32;4
4518;11.4;0.9908;2.95;6
4519;11.5;0.98994;3.1;6
4520;14.0;0.98746;3.21;7
4521;12.5;0.99028;3.25;7
4522;12.8;0.98867;3.09;7
4523;11.2;0.99174;3.23;7
4524;13.6;0.99021;3.17;6
4525;9.2;0.99304;2.93;6
4526;11.1;0.99154;3.17;6
4527;14.0;0.98746;3.21;7
4528;9.4;0.9956;3.18;5
4529;14.2;0.98779;3.12;7
4530;13.2;0.98836;3.0;6
4531;11.2;0.99138;3.04;6
4532;10.2;0.99751;3.14;5
4533;10.1;0.99249;2.95;5
4534;10.3;0.99239;2.83;5
4535;9.9;0.99512;3.19;6
4536;11.5;0.99098;3.15;5
4537;9.0;0.99872;3.18;5
4538;12.1;0.98894;3.03;6
4539;13.3;0.988245;3.14;6
4540;11.5;0.99326;3.22;8
4541;11.0;0.99328;2.96;4
4542;10.7;0.99222;3.28;6
4543;9.4;0.99898;3.08;5
4544;10.3;0.99486;3.44;6
4545;9.3;0.99528;3.17;5
4546;12.0;0.99062;2.88;6
4547;11.0;0.99282;3.21;6
4548;9.3;0.996;3.16;5
4549;10.1;0.99138;3.24;5
4550;11.1;0.99166;3.18;6
4551;9.9;0.99408;2.99;6
4552;11.0;0.99281;3.22;6
4553;12.5;0.98964;3.32;6
4554;12.7;0.98952;3.31;7
4555;9.3;0.99469;3.32;5
4556;8.8;0.9991;3.14;5
4557;11.2;0.99047;2.88;6
4558;10.8;0.99178;3.13;7
4559;10.3;0.99207;3.24;5
4560;12.0;0.99152;3.11;5
4561;9.5;0.99438;3.26;6
4562;9.8;0.99622;3.14;6
4563;9.0;0.99773;2.91;5
4564;13.0;0.99088;3.17;7
4565;11.8;0.99108;3.39;7
4566;8.8;0.99803;2.97;5
4567;11.2;0.99304;3.1;4
4568;9.5;0.99438;3.26;6
4569;9.4;0.99548;3.16;4
4570;9.5;0.99551;3.16;6
4571;10.4;0.99152;3.03;6
4572;9.8;0.99572;3.08;7
4573;10.3;0.99244;3.06;6
4574;11.9;0.9903;3.19;7
4575;12.8;0.99162;3.15;7
4576;13.0;0.99116;3.09;6
4577;10.4;0.9922;3.26;7
4578;10.4;0.99223;3.25;6
4579;10.7;0.99481;3.21;5
4580;10.7;0.9928;3.05;7
4581;10.4;0.99429;3.19;6
4582;9.9;0.99454;3.2;6
4583;9.4;0.99863;3.16;6
4584;11.4;0.991;3.3;6
4585;9.2;0.99317;2.99;5
4586;10.5;0.99173;2.9;7
4587;11.0;0.99455;3.25;7
4588;12.1;0.99186;2.9;5
4589;12.8;0.98944;3.22;7
4590;10.5;0.9942;3.01;6
4591;9.5;0.99238;3.0;5
4592;9.2;0.99782;3.07;6
4593;11.1;0.99111;3.07;6
4594;12.3;0.99067;3.06;7
4595;12.6;0.98878;3.04;6
4596;10.8;0.9938;3.2;6
4597;11.3;0.99143;3.0;6
4598;9.8;0.99588;3.08;6
4599;8.5;1.00038;2.98;6
4600;9.3;0.99424;3.16;5
4601;9.2;0.99626;3.2;5
4602;11.4;0.99076;3.21;6
4603;8.5;1.00038;2.98;6
4604;8.4;0.99536;3.06;4
4605;9.2;0.99318;3.04;5
4606;10.4;0.99726;3.18;6
4607;11.6;0.99126;3.27;6
4608;12.4;0.98998;3.25;6
4609;9.3;0.99304;3.09;5
4610;12.2;0.9892;3.2;6
4611;11.0;0.99296;3.22;6
4612;11.4;0.99047;3.11;5
4613;9.5;0.9924;3.06;5
4614;9.2;0.9989;3.07;5
4615;11.1;0.99338;3.13;6
4616;11.0;0.99404;3.24;6
4617;9.9;0.99287;3.14;5
4618;9.9;0.99286;3.14;5
4619;12.4;0.99058;3.35;4
4620;9.4;0.9934;3.21;5
4621;9.3;0.99545;3.23;5
4622;8.7;0.9984;2.9;7
4623;9.0;0.99971;2.94;7
4624;10.7;0.99546;3.0;6
4625;11.3;0.99058;3.02;6
4626;11.7;0.99314;2.96;6
4627;10.7;0.99565;3.23;5
4628;11.4;0.99056;3.05;6
4629;10.0;0.99362;3.19;5
4630;11.2;0.99196;3.15;6
4631;9.7;0.99255;3.07;5
4632;12.5;0.99027;3.42;5
4633;12.9;0.99302;3.27;8
4634;11.8;0.99257;3.16;6
4635;10.6;0.99506;3.16;5
4636;10.7;0.9952;3.19;6
4637;9.9;0.99498;3.21;5
4638;12.0;0.9903;2.96;6
4639;10.4;0.99706;3.15;7
4640;8.5;0.99398;3.19;5
4641;9.9;0.99588;3.13;4
4642;9.4;0.99691;3.08;6
4643;10.4;0.99608;3.13;5
4644;11.0;0.99142;3.3;6
4645;11.0;0.99138;3.3;6
4646;10.4;0.99432;3.19;6
4647;9.8;0.99592;3.1;6
4648;9.4;0.99691;3.08;6
4649;10.6;0.99432;3.23;6
4650;10.1;0.99266;3.28;5
4651;11.5;0.99456;3.06;8
4652;11.4;0.9915;3.06;6
4653;9.2;0.99322;3.03;6
4654;9.7;0.9927;3.12;6
4655;11.3;0.99173;3.07;6
4656;9.6;0.99412;3.15;6
4657;8.9;0.99666;2.86;6
4658;10.0;0.99425;3.26;6
4659;9.2;0.99314;3.18;6
4660;9.0;0.99672;3.08;6
4661;12.8;0.99024;3.09;7
4662;9.5;0.99366;3.08;5
4663;11.0;0.99299;3.22;5
4664;10.6;0.99528;3.08;6
4665;10.0;0.99568;3.23;5
4666;11.7;0.99062;3.31;7
4667;12.5;0.99058;3.12;7
4668;11.1;0.99059;3.07;7
4669;9.7;0.99119;3.16;5
4670;12.3;0.99727;3.04;6
4671;12.2;0.99021;3.18;6
4672;11.3;0.99238;3.75;6
4673;11.6;0.99164;3.22;5
4674;11.3;0.99006;3.31;6
4675;11.1;0.99078;3.27;6
4676;11.2;0.99036;3.26;6
4677;11.3;0.99123;3.15;6
4678;12.0;0.98978;3.07;6
4679;8.8;0.99908;3.15;6
4680;12.0;0.99022;3.15;8
4681;12.0;0.99024;3.15;7
4682;9.0;0.9973;3.01;5
4683;9.3;0.99853;3.12;6
4684;8.7;0.99769;3.14;6
4685;12.8;0.98954;3.1;6
4686;11.5;0.98974;3.1;7
4687;10.0;0.99382;3.08;5
4688;10.0;0.99383;3.09;5
4689;10.3;0.99538;3.33;5
4690;10.4;0.99734;3.25;5
4691;13.4;0.98981;3.22;7
4692;11.2;0.99095;3.05;6
4693;9.1;0.9964;3.26;5
4694;10.8;0.99411;3.33;6
4695;12.5;0.9915;3.24;6
4696;11.3;0.99234;3.63;5
4697;12.8;0.99016;3.46;6
4698;12.7;0.98949;3.22;6
4699;11.0;0.99287;3.1;7
4700;10.4;0.99544;3.02;6
4701;10.7;0.9941;3.25;6
4702;10.9;0.994;3.22;6
4703;10.4;0.99546;3.03;6
4704;9.7;0.99737;3.16;7
4705;9.6;0.99767;3.19;6
4706;13.9;0.98711;3.1;7
4707;9.4;0.99714;3.07;5
4708;12.5;0.99134;3.1;6
4709;9.5;0.9927;3.19;5
4710;9.6;0.9948;3.19;5
4711;9.6;0.99481;3.18;5
4712;8.7;0.99825;2.9;7
4713;10.4;0.99192;3.18;5
4714;10.7;0.99184;3.22;5
4715;12.0;0.99019;3.17;7
4716;12.1;0.98998;3.19;7
4717;13.1;0.98886;3.31;8
4718;12.4;0.98998;3.32;6
4719;12.6;0.98949;3.24;7
4720;12.0;0.99009;3.15;5
4721;11.6;0.99252;3.27;6
4722;9.3;0.99288;2.92;5
4723;9.3;0.99659;3.06;6
4724;11.1;0.99133;3.2;7
4725;10.2;0.99324;3.1;6
4726;10.6;0.99164;3.23;6
4727;11.3;0.99107;3.16;7
4728;9.4;0.9986;3.2;5
4729;9.3;0.99708;3.09;6
4730;11.1;0.99163;2.96;6
4731;9.9;0.99605;3.13;6
4732;11.8;0.99065;3.31;7
4733;12.6;0.9903;3.26;7
