acidity_id;wine_id;fixed_acidity;volatile_acidity;citric_acid
3986;3986;6.8;0.45;0.36
3987;3987;6.6;0.29;0.39
3988;3988;6.8;0.21;0.42
3989;3989;6.8;0.25;0.24
3990;3990;6.4;0.21;0.34
3991;3991;5.8;0.33;0.23
3992;3992;8.2;0.3;0.44
3993;3993;6.4;0.24;0.32
3994;3994;7.5;0.18;0.45
3995;3995;5.2;0.335;0.2
3996;3996;7.1;0.14;0.33
3997;3997;7.2;0.13;0.46
3998;3998;6.5;0.29;0.25
3999;3999;6.2;0.35;0.31
4000;4000;9.0;0.38;0.53
4001;4001;6.6;0.24;0.38
4002;4002;6.6;0.16;0.34
4003;4003;5.7;0.15;0.28
4004;4004;6.6;0.33;0.4
4005;4005;5.7;0.2;0.3
4006;4006;6.8;0.27;0.37
4007;4007;6.8;0.27;0.42
4008;4008;6.2;0.2;0.26
4009;4009;6.7;0.13;0.57
4010;4010;6.8;0.21;0.37
4011;4011;6.7;0.31;0.32
4012;4012;6.2;0.2;0.29
4013;4013;6.6;0.25;0.34
4014;4014;6.9;0.22;0.39
4015;4015;6.4;0.23;0.35
4016;4016;7.6;0.27;0.29
4017;4017;6.6;0.34;0.24
4018;4018;6.4;0.16;0.42
4019;4019;5.8;0.3;0.42
4020;4020;7.0;0.29;0.35
4021;4021;6.7;0.21;0.36
4022;4022;6.8;0.22;0.41
4023;4023;7.7;0.27;0.49
4024;4024;6.4;0.25;0.37
4025;4025;6.7;0.13;0.45
4026;4026;6.7;0.24;0.37
4027;4027;7.1;0.26;0.37
4028;4028;5.3;0.3;0.16
4029;4029;7.1;0.38;0.4
4030;4030;7.4;0.19;0.31
4031;4031;6.3;0.32;0.32
4032;4032;7.6;0.19;0.32
4033;4033;6.5;0.26;0.31
4034;4034;5.9;0.24;0.12
4035;4035;4.2;0.215;0.23
4036;4036;8.1;0.24;0.32
4037;4037;5.8;0.23;0.2
4038;4038;7.5;0.33;0.36
4039;4039;6.6;0.38;0.36
4040;4040;6.4;0.15;0.29
4041;4041;6.5;0.32;0.34
4042;4042;7.5;0.22;0.32
4043;4043;6.4;0.23;0.32
4044;4044;6.1;0.22;0.31
4045;4045;6.5;0.48;0.02
4046;4046;6.6;0.23;0.3
4047;4047;6.4;0.16;0.25
4048;4048;7.4;0.16;0.32
4049;4049;6.5;0.32;0.3
4050;4050;6.7;0.12;0.36
4051;4051;6.6;0.2;0.14
4052;4052;8.0;0.34;0.25
4053;4053;6.8;0.21;0.31
4054;4054;6.8;0.23;0.31
4055;4055;6.6;0.28;0.42
4056;4056;7.8;0.25;0.37
4057;4057;5.6;0.12;0.33
4058;4058;6.6;0.28;0.41
4059;4059;6.8;0.17;0.35
4060;4060;7.3;0.25;0.28
4061;4061;6.5;0.25;0.5
4062;4062;6.3;0.24;0.35
4063;4063;6.8;0.32;0.32
4064;4064;6.6;0.24;0.28
4065;4065;6.3;0.22;0.34
4066;4066;6.0;0.32;0.3
4067;4067;6.3;0.19;0.29
4068;4068;9.4;0.24;0.29
4069;4069;6.4;0.35;0.28
4070;4070;6.7;0.46;0.27
4071;4071;6.3;0.3;0.29
4072;4072;6.0;0.19;0.29
4073;4073;5.9;0.24;0.28
4074;4074;7.3;0.145;0.33
4075;4075;6.6;0.435;0.38
4076;4076;5.8;0.18;0.37
4077;4077;5.8;0.18;0.37
4078;4078;5.6;0.32;0.32
4079;4079;6.6;0.16;0.35
4080;4080;5.1;0.21;0.28
4081;4081;7.5;0.29;0.36
4082;4082;6.0;0.26;0.33
4083;4083;5.7;0.26;0.3
4084;4084;7.1;0.17;0.31
4085;4085;6.9;0.17;0.3
4086;4086;6.8;0.25;0.28
4087;4087;6.6;0.17;0.28
4088;4088;5.8;0.17;0.36
4089;4089;6.4;0.24;0.29
4090;4090;6.7;0.21;0.34
4091;4091;6.7;0.23;0.33
4092;4092;6.8;0.23;0.32
4093;4093;6.5;0.22;0.28
4094;4094;5.1;0.165;0.22
4095;4095;6.6;0.425;0.25
4096;4096;6.9;0.38;0.29
4097;4097;7.2;0.27;0.28
4098;4098;7.6;0.17;0.27
4099;4099;6.2;0.3;0.31
4100;4100;6.5;0.26;0.32
4101;4101;6.9;0.36;0.28
4102;4102;6.8;0.18;0.24
4103;4103;6.7;0.18;0.24
4104;4104;6.6;0.16;0.21
4105;4105;6.4;0.17;0.27
4106;4106;7.2;0.22;0.28
4107;4107;6.0;0.22;0.28
4108;4108;6.7;0.36;0.28
4109;4109;6.5;0.43;0.28
4110;4110;5.9;0.2;0.28
4111;4111;5.3;0.32;0.23
4112;4112;6.8;0.2;0.28
4113;4113;6.0;0.22;0.33
4114;4114;7.1;0.18;0.49
4115;4115;6.0;0.2;0.26
4116;4116;7.6;0.2;0.26
4117;4117;6.2;0.3;0.21
4118;4118;6.0;0.29;0.25
4119;4119;6.6;0.18;0.28
4120;4120;7.0;0.22;0.28
4121;4121;5.6;0.15;0.26
4122;4122;6.9;0.28;0.24
4123;4123;7.8;0.22;0.26
4124;4124;7.0;0.4;0.25
4125;4125;6.1;0.28;0.27
4126;4126;7.6;0.36;0.49
4127;4127;6.5;0.28;0.34
4128;4128;6.9;0.19;0.35
4129;4129;6.4;0.22;0.32
4130;4130;6.8;0.23;0.3
4131;4131;6.4;0.32;0.31
4132;4132;8.8;0.39;0.35
4133;4133;6.6;0.24;0.3
4134;4134;6.9;0.29;0.3
4135;4135;6.9;0.28;0.3
4136;4136;6.7;0.38;0.26
4137;4137;8.0;0.28;0.3
4138;4138;6.5;0.25;0.45
4139;4139;6.6;0.26;0.46
4140;4140;7.4;0.29;0.28
4141;4141;6.3;0.19;0.29
4142;4142;6.1;0.33;0.32
4143;4143;5.6;0.32;0.33
4144;4144;7.7;0.46;0.18
4145;4145;8.8;0.19;0.3
4146;4146;8.8;0.27;0.25
4147;4147;5.8;0.18;0.28
4148;4148;5.8;0.15;0.32
4149;4149;7.1;0.32;0.3
4150;4150;6.2;0.23;0.35
4151;4151;8.9;0.3;0.35
4152;4152;6.0;0.14;0.17
4153;4153;6.8;0.24;0.29
4154;4154;6.7;0.21;0.48
4155;4155;6.1;0.3;0.3
4156;4156;7.2;0.37;0.4
4157;4157;6.7;0.64;0.3
4158;4158;7.6;0.28;0.49
4159;4159;6.3;0.29;0.28
4160;4160;6.2;0.28;0.28
4161;4161;7.1;0.18;0.39
4162;4162;6.4;0.32;0.27
4163;4163;7.1;0.17;0.4
4164;4164;5.8;0.24;0.26
4165;4165;7.1;0.18;0.39
4166;4166;7.8;0.29;0.29
4167;4167;6.2;0.255;0.27
4168;4168;8.2;0.34;0.29
4169;4169;6.5;0.24;0.28
4170;4170;6.9;0.24;0.23
4171;4171;6.7;0.4;0.22
4172;4172;6.7;0.3;0.44
4173;4173;6.8;0.17;0.32
4174;4174;7.1;0.25;0.28
4175;4175;5.9;0.27;0.27
4176;4176;6.0;0.16;0.22
4177;4177;6.7;0.3;0.44
4178;4178;6.6;0.15;0.32
4179;4179;7.3;0.34;0.3
4180;4180;6.0;0.17;0.29
4181;4181;6.7;0.47;0.29
4182;4182;6.6;0.21;0.29
4183;4183;8.0;0.24;0.48
4184;4184;5.6;0.34;0.3
4185;4185;5.8;0.54;0.0
4186;4186;7.3;0.23;0.24
4187;4187;6.0;0.39;0.13
4188;4188;6.1;0.105;0.31
4189;4189;5.8;0.32;0.2
4190;4190;7.6;0.22;0.28
4191;4191;6.8;0.19;0.4
4192;4192;6.7;0.24;0.3
4193;4193;6.8;0.17;0.34
4194;4194;6.2;0.3;0.31
4195;4195;6.9;0.29;0.41
4196;4196;6.8;0.19;0.34
4197;4197;6.6;0.24;0.27
4198;4198;6.6;0.16;0.36
4199;4199;6.7;0.16;0.36
4200;4200;6.5;0.3;0.27
4201;4201;6.5;0.22;0.19
4202;4202;6.2;0.36;0.45
4203;4203;6.2;0.37;0.24
4204;4204;7.6;0.31;0.24
4205;4205;5.9;0.32;0.28
4206;4206;5.8;0.22;0.3
4207;4207;5.4;0.45;0.27
4208;4208;6.1;0.36;0.26
4209;4209;7.5;0.21;0.32
4210;4210;6.9;0.28;0.33
4211;4211;7.8;0.2;0.2
4212;4212;6.7;0.28;0.31
4213;4213;8.0;0.2;0.44
4214;4214;6.0;0.28;0.27
4215;4215;6.7;0.24;0.36
4216;4216;6.3;0.22;0.28
4217;4217;6.0;0.24;0.28
4218;4218;7.7;0.43;1.0
4219;4219;6.4;0.3;0.36
4220;4220;6.1;0.33;0.3
4221;4221;6.7;0.29;0.45
4222;4222;6.9;0.33;0.31
4223;4223;6.5;0.16;0.34
4224;4224;6.0;0.2;0.32
4225;4225;7.5;0.33;0.28
4226;4226;7.1;0.36;0.28
4227;4227;6.4;0.26;0.25
4228;4228;7.0;0.22;0.24
4229;4229;6.5;0.19;0.28
4230;4230;6.3;0.21;0.31
4231;4231;7.9;0.35;0.28
4232;4232;7.7;0.38;0.23
4233;4233;6.8;0.19;0.33
4234;4234;7.2;0.33;0.34
4235;4235;6.6;0.29;0.29
4236;4236;7.5;0.2;0.41
4237;4237;6.9;0.33;0.62
4238;4238;6.0;0.23;0.15
4239;4239;5.9;0.23;0.24
4240;4240;6.6;0.32;0.41
4241;4241;5.3;0.36;0.27
4242;4242;8.9;0.27;0.28
4243;4243;7.6;0.23;0.29
4244;4244;6.9;0.75;0.13
4245;4245;7.1;0.35;0.27
4246;4246;7.2;0.31;0.35
4247;4247;6.4;0.28;0.44
4248;4248;7.2;0.23;0.46
4249;4249;6.6;0.22;0.3
4250;4250;7.2;0.24;0.28
4251;4251;6.2;0.27;0.47
4252;4252;6.5;0.28;0.25
4253;4253;7.2;0.27;0.31
4254;4254;7.8;0.28;0.25
4255;4255;8.1;0.26;0.27
4256;4256;6.6;0.23;0.37
4257;4257;6.0;0.33;0.2
4258;4258;7.3;0.2;0.29
4259;4259;7.3;0.2;0.29
4260;4260;6.2;0.47;0.19
4261;4261;7.2;0.14;0.32
4262;4262;5.7;0.22;0.22
4263;4263;8.1;0.2;0.28
4264;4264;5.8;0.14;0.15
4265;4265;4.8;0.21;0.21
4266;4266;7.5;0.34;0.24
4267;4267;6.6;0.64;0.28
4268;4268;7.0;0.48;0.12
4269;4269;7.6;0.37;0.34
4270;4270;8.0;0.25;0.27
4271;4271;7.6;0.38;0.28
4272;4272;6.9;0.26;0.27
4273;4273;7.8;0.15;0.34
4274;4274;5.9;0.655;0.0
4275;4275;7.8;0.31;0.4
4276;4276;8.1;0.17;0.21
4277;4277;6.8;0.18;0.28
4278;4278;7.4;0.28;0.36
4279;4279;7.3;0.23;0.27
4280;4280;6.7;0.22;0.22
4281;4281;7.4;0.25;0.28
4282;4282;7.5;0.3;0.21
4283;4283;7.2;0.26;0.24
4284;4284;6.3;0.32;0.32
4285;4285;7.7;0.24;0.3
4286;4286;7.0;0.24;0.35
4287;4287;5.8;0.28;0.28
4288;4288;6.8;0.19;0.71
4289;4289;6.6;0.19;0.35
4290;4290;6.4;0.28;0.36
4291;4291;5.6;0.28;0.27
4292;4292;5.6;0.28;0.28
4293;4293;6.8;0.19;0.32
4294;4294;7.2;0.16;0.29
4295;4295;6.6;0.17;0.28
4296;4296;6.6;0.19;0.28
4297;4297;5.8;0.2;0.24
4298;4298;6.6;0.39;0.38
4299;4299;6.8;0.12;0.3
4300;4300;6.6;0.295;0.24
4301;4301;6.6;0.26;0.24
4302;4302;7.0;0.32;0.27
4303;4303;7.4;0.36;0.23
4304;4304;6.7;0.35;0.48
4305;4305;6.4;0.38;0.24
4306;4306;6.8;0.14;0.18
4307;4307;7.0;0.16;0.25
4308;4308;6.8;0.16;0.18
4309;4309;7.2;0.24;0.3
4310;4310;7.7;0.32;0.61
4311;4311;7.0;0.29;0.33
4312;4312;7.1;0.27;0.24
4313;4313;6.8;0.45;0.28
4314;4314;6.3;0.2;0.26
4315;4315;6.6;0.36;0.28
4316;4316;6.4;0.37;0.2
4317;4317;6.4;0.38;0.2
4318;4318;6.4;0.36;0.2
4319;4319;6.6;0.3;0.25
4320;4320;6.5;0.21;0.51
4321;4321;7.6;0.31;0.27
4322;4322;5.8;0.58;0.0
4323;4323;6.5;0.26;0.39
4324;4324;8.7;0.3;0.34
4325;4325;6.4;0.29;0.32
4326;4326;6.7;0.13;0.32
4327;4327;6.8;0.19;0.33
4328;4328;6.0;0.25;0.4
4329;4329;6.4;0.24;0.23
4330;4330;5.9;0.18;0.28
4331;4331;7.2;0.33;0.22
4332;4332;6.4;0.29;0.24
4333;4333;7.3;0.31;0.25
4334;4334;7.0;0.29;0.37
4335;4335;6.9;0.19;0.6
4336;4336;6.3;0.32;0.17
4337;4337;6.6;0.085;0.33
4338;4338;6.8;0.18;0.32
4339;4339;6.8;0.52;0.26
4340;4340;7.1;0.28;0.28
4341;4341;5.7;0.15;0.47
4342;4342;5.8;0.275;0.3
4343;4343;5.4;0.53;0.16
4344;4344;5.8;0.32;0.28
4345;4345;6.7;0.22;0.39
4346;4346;6.1;0.6;0.12
4347;4347;6.5;0.26;0.31
4348;4348;5.0;0.29;0.54
4349;4349;6.8;0.21;0.26
4350;4350;6.5;0.27;0.26
4351;4351;5.9;0.37;0.32
4352;4352;6.2;0.21;0.18
4353;4353;6.8;0.3;0.29
4354;4354;7.3;0.41;0.29
4355;4355;5.4;0.3;0.3
4356;4356;6.6;0.34;0.2
4357;4357;5.6;0.25;0.19
4358;4358;5.3;0.3;0.3
4359;4359;6.9;0.58;0.58
4360;4360;7.2;0.23;0.25
4361;4361;7.1;0.2;0.27
4362;4362;6.8;0.15;0.41
4363;4363;7.0;0.22;0.26
4364;4364;6.4;0.16;0.44
4365;4365;6.8;0.31;0.3
4366;4366;7.6;0.3;0.37
4367;4367;6.0;0.16;0.27
4368;4368;7.1;0.21;0.35
4369;4369;5.6;0.21;0.24
4370;4370;7.4;0.22;0.26
4371;4371;6.4;0.15;0.4
4372;4372;6.8;0.15;0.41
4373;4373;6.3;0.22;0.34
4374;4374;7.0;0.3;0.27
4375;4375;6.6;0.26;0.22
4376;4376;7.5;0.24;0.31
4377;4377;6.6;0.15;0.34
4378;4378;6.7;0.34;0.43
4379;4379;7.7;0.35;0.46
4380;4380;6.7;0.31;0.09
4381;4381;4.7;0.67;0.09
4382;4382;6.3;0.2;0.18
4383;4383;6.6;0.28;0.23
4384;4384;8.5;0.18;0.3
4385;4385;6.5;0.35;0.38
4386;4386;6.8;0.22;0.26
4387;4387;6.3;0.18;0.24
4388;4388;6.6;0.3;0.45
4389;4389;6.3;0.34;0.27
4390;4390;7.7;0.3;0.23
4391;4391;7.7;0.31;0.23
4392;4392;5.7;0.265;0.28
4393;4393;5.4;0.255;0.33
4394;4394;6.6;0.26;0.28
4395;4395;4.8;0.17;0.28
4396;4396;6.2;0.2;0.33
4397;4397;7.5;0.28;0.41
4398;4398;6.2;0.22;0.2
4399;4399;7.0;0.34;0.26
4400;4400;6.5;0.19;0.34
4401;4401;6.0;0.21;0.29
4402;4402;6.1;0.22;0.46
4403;4403;6.5;0.32;0.48
4404;4404;7.1;0.21;0.72
4405;4405;5.6;0.26;0.18
4406;4406;7.0;0.15;0.28
4407;4407;7.4;0.27;0.28
4408;4408;6.8;0.22;0.3
4409;4409;6.2;0.24;0.25
4410;4410;6.3;0.28;0.29
4411;4411;5.5;0.17;0.23
4412;4412;6.5;0.26;0.34
4413;4413;6.6;0.27;0.33
4414;4414;5.4;0.46;0.15
4415;4415;7.8;0.19;0.32
4416;4416;7.8;0.2;0.32
4417;4417;6.1;0.17;0.28
4418;4418;7.4;0.2;0.35
4419;4419;6.7;0.39;0.24
4420;4420;6.9;0.4;0.17
4421;4421;6.3;0.24;0.29
4422;4422;7.4;0.27;0.31
4423;4423;6.1;0.27;0.28
4424;4424;5.0;0.61;0.12
4425;4425;6.7;0.42;0.39
4426;4426;6.5;0.33;0.28
4427;4427;6.9;0.33;0.31
4428;4428;6.3;0.15;0.3
4429;4429;6.5;0.32;0.45
4430;4430;7.4;0.25;0.29
4431;4431;7.6;0.27;0.3
4432;4432;6.4;0.27;0.45
4433;4433;6.5;0.25;0.27
4434;4434;5.6;0.19;0.31
4435;4435;7.4;0.29;0.48
4436;4436;6.4;0.34;0.44
4437;4437;6.6;0.27;0.52
4438;4438;6.6;0.26;0.52
4439;4439;6.5;0.26;0.5
4440;4440;6.8;0.25;0.3
4441;4441;6.3;0.32;0.26
4442;4442;5.5;0.24;0.45
4443;4443;6.6;0.13;0.29
4444;4444;7.0;0.39;0.21
4445;4445;7.9;0.21;0.39
4446;4446;7.0;0.3;0.28
4447;4447;8.1;0.2;0.3
4448;4448;8.3;0.18;0.3
4449;4449;7.2;0.17;0.34
4450;4450;6.8;0.21;0.62
4451;4451;6.9;0.21;0.62
4452;4452;6.8;0.26;0.34
4453;4453;7.2;0.28;0.38
4454;4454;7.4;0.34;0.28
4455;4455;6.3;0.43;0.32
4456;4456;6.8;0.41;0.3
4457;4457;6.3;0.4;0.24
4458;4458;5.1;0.35;0.26
4459;4459;6.3;0.3;0.2
4460;4460;6.9;0.28;0.28
4461;4461;7.0;0.33;0.28
4462;4462;6.7;0.26;0.49
4463;4463;7.3;0.24;0.3
4464;4464;6.7;0.46;0.21
4465;4465;5.1;0.23;0.18
4466;4466;7.1;0.44;0.23
4467;4467;4.8;0.26;0.23
4468;4468;6.8;0.31;0.19
4469;4469;7.0;0.15;0.29
4470;4470;6.5;0.41;0.22
4471;4471;6.2;0.31;0.23
4472;4472;8.0;0.27;0.33
4473;4473;6.7;0.37;0.25
4474;4474;6.6;0.21;0.5
4475;4475;7.5;0.26;0.31
4476;4476;7.5;0.34;0.28
4477;4477;6.4;0.32;0.23
4478;4478;6.7;0.24;0.32
4479;4479;7.1;0.39;0.79
4480;4480;8.2;0.31;0.43
4481;4481;5.9;0.17;0.29
4482;4482;5.9;0.2;0.23
4483;4483;6.6;0.32;0.26
4484;4484;5.9;0.12;0.27
4485;4485;5.9;0.18;0.29
4486;4486;5.4;0.17;0.27
4487;4487;6.1;0.21;0.3
4488;4488;7.3;0.25;0.26
4489;4489;6.2;0.22;0.3
4490;4490;6.5;0.27;0.19
4491;4491;6.6;0.39;0.22
4492;4492;6.0;0.31;0.38
4493;4493;8.4;0.23;0.32
4494;4494;6.0;0.22;0.25
4495;4495;6.1;0.23;0.27
4496;4496;7.3;0.36;0.54
4497;4497;7.6;0.37;0.51
4498;4498;6.7;0.26;0.51
4499;4499;7.4;0.22;0.27
4500;4500;6.1;0.22;0.28
4501;4501;7.1;0.28;0.31
4502;4502;6.5;0.35;0.31
4503;4503;6.8;0.73;0.2
4504;4504;6.0;0.28;0.24
4505;4505;7.1;0.2;0.37
4506;4506;6.8;0.33;0.31
4507;4507;7.2;0.24;0.36
4508;4508;6.2;0.27;0.26
4509;4509;6.4;0.38;0.26
4510;4510;6.0;0.21;0.3
4511;4511;7.0;0.34;0.1
4512;4512;5.9;0.435;0.16
4513;4513;7.0;0.25;0.33
4514;4514;6.7;0.26;0.29
4515;4515;7.0;0.24;0.3
4516;4516;8.5;0.23;0.34
4517;4517;4.8;0.65;0.12
4518;4518;6.1;0.22;0.38
4519;4519;5.8;0.27;0.26
4520;4520;5.0;0.455;0.18
4521;4521;6.5;0.33;0.3
4522;4522;6.7;0.31;0.3
4523;4523;6.2;0.39;0.24
4524;4524;7.1;0.37;0.3
4525;4525;7.2;0.23;0.82
4526;4526;7.2;0.25;0.32
4527;4527;4.7;0.455;0.18
4528;4528;6.2;0.28;0.51
4529;4529;6.4;0.35;0.28
4530;4530;6.6;0.31;0.28
4531;4531;7.4;0.25;0.37
4532;4532;7.3;0.36;0.34
4533;4533;8.6;0.31;0.3
4534;4534;8.6;0.22;0.33
4535;4535;6.9;0.14;0.29
4536;4536;6.5;0.22;0.31
4537;4537;6.6;0.32;0.47
4538;4538;6.1;0.28;0.26
4539;4539;6.2;0.3;0.28
4540;4540;6.9;0.22;0.28
4541;4541;8.7;0.31;0.21
4542;4542;7.3;0.27;0.3
4543;4543;7.0;0.46;0.2
4544;4544;5.7;0.23;0.25
4545;4545;6.5;0.36;0.36
4546;4546;8.2;0.18;0.38
4547;4547;6.2;0.27;0.32
4548;4548;6.9;0.4;0.37
4549;4549;4.9;0.345;0.34
4550;4550;7.2;0.23;0.39
4551;4551;6.4;0.2;0.15
4552;4552;6.1;0.27;0.32
4553;4553;6.0;0.3;0.33
4554;4554;6.1;0.3;0.32
4555;4555;5.7;0.14;0.3
4556;4556;6.3;0.33;0.2
4557;4557;7.0;0.16;0.3
4558;4558;8.4;0.22;0.3
4559;4559;5.4;0.24;0.18
4560;4560;7.7;0.31;0.36
4561;4561;5.6;0.185;0.19
4562;4562;6.6;0.43;0.24
4563;4563;7.6;0.39;0.46
4564;4564;7.2;0.58;0.27
4565;4565;6.0;0.34;0.32
4566;4566;7.5;0.35;0.48
4567;4567;7.3;0.38;0.23
4568;4568;5.4;0.185;0.19
4569;4569;6.3;0.27;0.51
4570;4570;6.5;0.29;0.52
4571;4571;6.4;0.17;0.3
4572;4572;6.7;0.18;0.31
4573;4573;6.8;0.37;0.67
4574;4574;6.1;0.24;0.26
4575;4575;7.0;0.32;0.29
4576;4576;6.9;0.27;0.25
4577;4577;6.5;0.29;0.53
4578;4578;6.5;0.29;0.52
4579;4579;6.1;0.22;0.25
4580;4580;6.3;0.22;0.27
4581;4581;5.6;0.23;0.25
4582;4582;6.8;0.11;0.27
4583;4583;7.3;0.23;0.41
4584;4584;6.1;0.2;0.17
4585;4585;6.9;0.2;0.41
4586;4586;6.7;0.19;0.32
4587;4587;6.7;0.28;0.34
4588;4588;8.0;0.37;0.31
4589;4589;6.0;0.26;0.29
4590;4590;6.4;0.24;0.49
4591;4591;6.4;0.25;0.57
4592;4592;6.1;0.25;0.48
4593;4593;6.8;0.14;0.35
4594;4594;6.5;0.38;0.26
4595;4595;5.4;0.15;0.32
4596;4596;6.8;0.22;0.32
4597;4597;7.2;0.21;0.29
4598;4598;6.5;0.46;0.24
4599;4599;6.5;0.18;0.48
4600;4600;6.2;0.32;0.12
4601;4601;7.2;0.4;0.24
4602;4602;5.9;0.23;0.24
4603;4603;6.4;0.18;0.48
4604;4604;6.4;0.37;0.12
4605;4605;7.0;0.23;0.42
4606;4606;7.6;0.19;0.37
4607;4607;6.0;0.28;0.27
4608;4608;6.2;0.32;0.45
4609;4609;6.4;0.26;0.26
4610;4610;5.9;0.25;0.27
4611;4611;6.1;0.28;0.3
4612;4612;6.9;0.19;0.38
4613;4613;6.4;0.29;0.57
4614;4614;6.8;0.27;0.22
4615;4615;7.5;0.26;0.38
4616;4616;6.4;0.2;0.22
4617;4617;7.3;0.33;0.22
4618;4618;7.3;0.34;0.22
4619;4619;6.1;1.1;0.16
4620;4620;6.3;0.24;0.29
4621;4621;6.2;0.24;0.22
4622;4622;7.4;0.16;0.27
4623;4623;7.2;0.17;0.28
4624;4624;6.9;0.19;0.35
4625;4625;6.8;0.16;0.36
4626;4626;6.8;0.3;0.27
4627;4627;6.5;0.43;0.18
4628;4628;6.6;0.17;0.36
4629;4629;6.4;0.41;0.01
4630;4630;7.4;0.36;0.32
4631;4631;6.1;0.17;0.21
4632;4632;5.5;0.28;0.21
4633;4633;6.6;0.5;0.26
4634;4634;7.1;0.44;0.27
4635;4635;6.9;0.38;0.28
4636;4636;6.2;0.24;0.28
4637;4637;6.1;0.28;0.27
4638;4638;7.6;0.26;0.32
4639;4639;7.5;0.16;0.38
4640;4640;6.5;0.36;0.16
4641;4641;6.6;0.35;0.19
4642;4642;5.7;0.25;0.26
4643;4643;7.4;0.37;0.26
4644;4644;5.7;0.25;0.21
4645;4645;5.8;0.23;0.21
4646;4646;5.4;0.265;0.28
4647;4647;5.7;0.25;0.27
4648;4648;5.7;0.25;0.26
4649;4649;5.9;0.23;0.28
4650;4650;6.2;0.3;0.32
4651;4651;6.5;0.33;0.24
4652;4652;7.4;0.26;0.29
4653;4653;7.0;0.2;0.4
4654;4654;6.5;0.21;0.42
4655;4655;7.3;0.25;0.27
4656;4656;6.8;0.27;0.24
4657;4657;6.7;0.24;0.3
4658;4658;6.4;0.14;0.28
4659;4659;6.4;0.5;0.2
4660;4660;6.6;0.41;0.27
4661;4661;6.4;0.25;0.28
4662;4662;8.0;0.25;0.35
4663;4663;6.6;0.21;0.34
4664;4664;6.3;0.29;0.23
4665;4665;6.9;0.37;0.23
4666;4666;5.7;0.31;0.28
4667;4667;6.9;0.45;0.27
4668;4668;6.9;0.3;0.45
4669;4669;5.3;0.23;0.56
4670;4670;6.8;0.3;0.26
4671;4671;6.7;0.28;0.42
4672;4672;5.0;0.255;0.22
4673;4673;7.6;0.4;0.27
4674;4674;5.5;0.21;0.25
4675;4675;6.0;0.2;0.25
4676;4676;6.1;0.17;0.29
4677;4677;7.5;0.21;0.29
4678;4678;7.3;0.26;0.32
4679;4679;6.2;0.35;0.2
4680;4680;6.5;0.43;0.31
4681;4681;6.5;0.4;0.31
4682;4682;7.4;0.28;0.5
4683;4683;6.3;0.23;0.22
4684;4684;6.2;0.34;0.25
4685;4685;6.6;0.44;0.32
4686;4686;6.0;0.13;0.36
4687;4687;6.3;0.17;0.23
4688;4688;6.3;0.18;0.22
4689;4689;6.7;0.31;0.34
4690;4690;6.6;0.33;0.32
4691;4691;6.3;0.34;0.31
4692;4692;6.8;0.29;0.32
4693;4693;7.4;0.31;0.26
4694;4694;5.7;0.25;0.27
4695;4695;6.8;0.27;0.28
4696;4696;5.9;0.26;0.24
4697;4697;5.9;0.65;0.23
4698;4698;6.6;0.23;0.32
4699;4699;6.8;0.18;0.35
4700;4700;6.8;0.28;0.29
4701;4701;5.9;0.27;0.27
4702;4702;6.1;0.25;0.28
4703;4703;6.8;0.26;0.29
4704;4704;7.1;0.13;0.29
4705;4705;6.2;0.2;0.25
4706;4706;5.8;0.24;0.28
4707;4707;7.6;0.48;0.31
4708;4708;7.4;0.26;0.32
4709;4709;6.1;0.3;0.47
4710;4710;6.2;0.32;0.5
4711;4711;6.3;0.34;0.52
4712;4712;7.4;0.16;0.3
4713;4713;7.2;0.26;0.38
4714;4714;7.0;0.31;0.35
4715;4715;6.6;0.22;0.35
4716;4716;5.8;0.23;0.31
4717;4717;6.3;0.17;0.32
4718;4718;6.0;0.19;0.26
4719;4719;6.7;0.21;0.34
4720;4720;6.6;0.22;0.37
4721;4721;6.8;0.34;0.27
4722;4722;7.1;0.34;0.86
4723;4723;6.3;0.24;0.22
4724;4724;6.9;0.35;0.39
4725;4725;6.8;0.24;0.33
4726;4726;6.4;0.25;0.33
4727;4727;5.8;0.19;0.33
4728;4728;6.9;0.24;0.4
4729;4729;6.5;0.31;0.61
4730;4730;6.6;0.25;0.32
4731;4731;7.5;0.38;0.56
4732;4732;6.2;0.3;0.3
4733;4733;6.4;0.33;0.28
4734;4734;7.6;0.27;0.32
4735;4735;5.9;0.24;0.34
4736;4736;5.3;0.33;0.3
4737;4737;6.4;0.21;0.21
4738;4738;7.0;0.22;0.3
4739;4739;7.8;0.27;0.35
4740;4740;6.7;0.2;0.24
4741;4741;8.1;0.27;0.33
4742;4742;7.1;0.45;0.24
4743;4743;5.8;0.22;0.29
4744;4744;6.3;0.3;0.48
4745;4745;7.9;0.36;0.53
4746;4746;8.0;0.24;0.33
4747;4747;6.7;0.41;0.27
4748;4748;6.7;0.24;0.31
4749;4749;6.2;0.3;0.32
4750;4750;6.9;0.26;0.38
4751;4751;5.9;0.32;0.2
4752;4752;6.1;0.25;0.3
4753;4753;5.6;0.23;0.29
4754;4754;6.6;0.23;0.32
4755;4755;6.0;0.17;0.21
4756;4756;7.1;0.38;0.42
4757;4757;6.6;0.31;0.37
4758;4758;6.5;0.38;0.53
4759;4759;7.0;0.44;0.24
4760;4760;6.1;0.38;0.14
